group_code,marine_site_name,site_code,site_lat,site_long,ltm_lat,ltm_long,marine_sort_order,marine_common_year,season_name,marine_season_code,marine_common_season,min_survey_date,max_survey_date,target_assemblage,species_code,size_bin,total,num_plots_sampled,method_code,state_province,georegion,bioregion,mpa_designation,mpa_region,mpa_lt_region,mpa_name,island,site_type,last_updated
CACS,China Poot,PBCP,59.57210159,-151.30270,59.57210159,-151.30270,1110,2021,NONE,NONE,NONE,2021-10-07,2021-10-07,sea_star,EVATRO,170,1,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,China Poot,PBCP,59.57210159,-151.30270,59.57210159,-151.30270,1110,2021,NONE,NONE,NONE,2021-10-07,2021-10-07,sea_star,EVATRO,130,9,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,China Poot,PBCP,59.57210159,-151.30270,59.57210159,-151.30270,1110,2021,NONE,NONE,NONE,2021-10-07,2021-10-07,sea_star,EVATRO,180,3,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,China Poot,PBCP,59.57210159,-151.30270,59.57210159,-151.30270,1110,2021,NONE,NONE,NONE,2021-10-07,2021-10-07,sea_star,EVATRO,140,4,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,China Poot,PBCP,59.57210159,-151.30270,59.57210159,-151.30270,1110,2021,NONE,NONE,NONE,2021-10-07,2021-10-07,sea_star,EVATRO,190,1,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,China Poot,PBCP,59.57210159,-151.30270,59.57210159,-151.30270,1110,2021,NONE,NONE,NONE,2021-10-07,2021-10-07,sea_star,EVATRO,150,6,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,China Poot,PBCP,59.57210159,-151.30270,59.57210159,-151.30270,1110,2021,NONE,NONE,NONE,2021-10-07,2021-10-07,sea_star,HENSPP,NA,0,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,China Poot,PBCP,59.57210159,-151.30270,59.57210159,-151.30270,1110,2021,NONE,NONE,NONE,2021-10-07,2021-10-07,sea_star,LEPTAS,NA,1,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,China Poot,PBCP,59.57210159,-151.30270,59.57210159,-151.30270,1110,2021,NONE,NONE,NONE,2021-10-07,2021-10-07,sea_star,ORTKOE,NA,0,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,China Poot,PBCP,59.57210159,-151.30270,59.57210159,-151.30270,1110,2021,NONE,NONE,NONE,2021-10-07,2021-10-07,sea_star,PISOCH,NA,0,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,China Poot,PBCP,59.57210159,-151.30270,59.57210159,-151.30270,1110,2021,NONE,NONE,NONE,2021-10-07,2021-10-07,sea_star,PYCHEL,NA,0,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,China Poot,PBCP,59.57210159,-151.30270,59.57210159,-151.30270,1110,2021,NONE,NONE,NONE,2021-10-07,2021-10-07,sea_star,SOLSPP,NA,0,1,IP,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,intertidal,2023-10-26 13:00:46
CACS,China Poot ST,CPST,59.57185364,-151.30235,59.57185364,-151.30235,1111,2014,NONE,NONE,NONE,2014-08-13,2014-08-13,sea_star,DERIMB,NA,11,0,GSES,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,subtidal,2023-10-26 13:00:46
CACS,China Poot ST,CPST,59.57185364,-151.30235,59.57185364,-151.30235,1111,2014,NONE,NONE,NONE,2014-08-13,2014-08-13,sea_star,PYCHEL,NA,8,0,GSES,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,subtidal,2023-10-26 13:00:46
CACS,China Poot ST,CPST,59.57185364,-151.30235,59.57185364,-151.30235,1111,2015,NONE,NONE,NONE,2015-01-20,2015-01-20,sea_star,DERIMB,NA,10,0,GSES,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,subtidal,2023-10-26 13:00:46
CACS,China Poot ST,CPST,59.57185364,-151.30235,59.57185364,-151.30235,1111,2015,NONE,NONE,NONE,2015-01-20,2015-01-20,sea_star,EVATRO,NA,6,0,GSES,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,subtidal,2023-10-26 13:00:46
CACS,China Poot ST,CPST,59.57185364,-151.30235,59.57185364,-151.30235,1111,2015,NONE,NONE,NONE,2015-01-20,2015-01-20,sea_star,PYCHEL,NA,43,0,GSES,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,subtidal,2023-10-26 13:00:46
CACS,China Poot ST,CPST,59.57185364,-151.30235,59.57185364,-151.30235,1111,2015,NONE,NONE,NONE,2015-05-23,2015-05-23,sea_star,DERIMB,NA,6,0,GSES,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,subtidal,2023-10-26 13:00:46
CACS,China Poot ST,CPST,59.57185364,-151.30235,59.57185364,-151.30235,1111,2015,NONE,NONE,NONE,2015-05-23,2015-05-23,sea_star,PYCHEL,NA,11,0,GSES,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,subtidal,2023-10-26 13:00:46
CACS,China Poot ST,CPST,59.57185364,-151.30235,59.57185364,-151.30235,1111,2015,NONE,NONE,NONE,2015-08-02,2015-08-02,sea_star,DERIMB,NA,28,0,GSES,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,subtidal,2023-10-26 13:00:46
CACS,China Poot ST,CPST,59.57185364,-151.30235,59.57185364,-151.30235,1111,2015,NONE,NONE,NONE,2015-08-02,2015-08-02,sea_star,PYCHEL,NA,10,0,GSES,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,subtidal,2023-10-26 13:00:46
CACS,China Poot ST,CPST,59.57185364,-151.30235,59.57185364,-151.30235,1111,2015,NONE,NONE,NONE,2015-09-30,2015-09-30,sea_star,DERIMB,NA,14,0,GSES,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,subtidal,2023-10-26 13:00:46
CACS,China Poot ST,CPST,59.57185364,-151.30235,59.57185364,-151.30235,1111,2015,NONE,NONE,NONE,2015-09-30,2015-09-30,sea_star,EVATRO,NA,16,0,GSES,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,subtidal,2023-10-26 13:00:46
CACS,China Poot ST,CPST,59.57185364,-151.30235,59.57185364,-151.30235,1111,2015,NONE,NONE,NONE,2015-09-30,2015-09-30,sea_star,PYCHEL,NA,1,0,GSES,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,subtidal,2023-10-26 13:00:46
CACS,China Poot ST,CPST,59.57185364,-151.30235,59.57185364,-151.30235,1111,2015,NONE,NONE,NONE,2015-09-30,2015-09-30,sea_star,SOLSPP,NA,1,0,GSES,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,subtidal,2023-10-26 13:00:46
CACS,China Poot ST,CPST,59.57185364,-151.30235,59.57185364,-151.30235,1111,2017,NONE,NONE,NONE,2017-06-27,2017-06-27,sea_star,DERIMB,NA,5,0,GSES,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,subtidal,2023-10-26 13:00:46
CACS,China Poot ST,CPST,59.57185364,-151.30235,59.57185364,-151.30235,1111,2017,NONE,NONE,NONE,2017-08-09,2017-08-09,sea_star,DERIMB,NA,5,0,GSES,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,subtidal,2023-10-26 13:00:46
CACS,China Poot ST,CPST,59.57185364,-151.30235,59.57185364,-151.30235,1111,2017,NONE,NONE,NONE,2017-11-07,2017-11-07,sea_star,DERIMB,NA,20,0,GSES,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,subtidal,2023-10-26 13:00:46
CACS,China Poot ST,CPST,59.57185364,-151.30235,59.57185364,-151.30235,1111,2017,NONE,NONE,NONE,2017-11-07,2017-11-07,sea_star,EVATRO,NA,6,0,GSES,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,subtidal,2023-10-26 13:00:46
CACS,China Poot ST,CPST,59.57185364,-151.30235,59.57185364,-151.30235,1111,2020,NONE,NONE,NONE,2020-02-09,2020-02-09,sea_star,DERIMB,NA,7,0,GSES,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,subtidal,2023-10-26 13:00:46
CACS,China Poot ST,CPST,59.57185364,-151.30235,59.57185364,-151.30235,1111,2020,NONE,NONE,NONE,2020-02-09,2020-02-09,sea_star,EVATRO,NA,32,0,GSES,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,subtidal,2023-10-26 13:00:46
CACS,China Poot ST,CPST,59.57185364,-151.30235,59.57185364,-151.30235,1111,2020,NONE,NONE,NONE,2020-02-09,2020-02-09,sea_star,ORTKOE,NA,1,0,GSES,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,subtidal,2023-10-26 13:00:46
CACS,China Poot ST,CPST,59.57185364,-151.30235,59.57185364,-151.30235,1111,2020,NONE,NONE,NONE,2020-06-23,2020-06-23,sea_star,DERIMB,NA,4,0,GSES,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,subtidal,2023-10-26 13:00:46
CACS,China Poot ST,CPST,59.57185364,-151.30235,59.57185364,-151.30235,1111,2020,NONE,NONE,NONE,2020-06-23,2020-06-23,sea_star,ORTKOE,NA,1,0,GSES,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,subtidal,2023-10-26 13:00:46
CACS,China Poot ST,CPST,59.57185364,-151.30235,59.57185364,-151.30235,1111,2020,NONE,NONE,NONE,2020-08-19,2020-08-19,sea_star,DERIMB,NA,2,0,GSES,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,subtidal,2023-10-26 13:00:46
CACS,China Poot ST,CPST,59.57185364,-151.30235,59.57185364,-151.30235,1111,2020,NONE,NONE,NONE,2020-09-20,2020-09-20,sea_star,DERIMB,NA,5,0,GSES,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,subtidal,2023-10-26 13:00:46
CACS,China Poot ST,CPST,59.57185364,-151.30235,59.57185364,-151.30235,1111,2020,NONE,NONE,NONE,2020-09-20,2020-09-20,sea_star,HENSPP,NA,1,0,GSES,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,subtidal,2023-10-26 13:00:46
CACS,China Poot ST,CPST,59.57185364,-151.30235,59.57185364,-151.30235,1111,2020,NONE,NONE,NONE,2020-09-20,2020-09-20,sea_star,ORTKOE,NA,1,0,GSES,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,subtidal,2023-10-26 13:00:46
CACS,China Poot ST,CPST,59.57185364,-151.30235,59.57185364,-151.30235,1111,2020,NONE,NONE,NONE,2020-09-20,2020-09-20,sea_star,PISOCH,NA,1,0,GSES,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,subtidal,2023-10-26 13:00:46
CACS,China Poot ST,CPST,59.57185364,-151.30235,59.57185364,-151.30235,1111,2021,NONE,NONE,NONE,2021-04-13,2021-04-13,sea_star,DERIMB,NA,8,0,GSES,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,subtidal,2023-10-26 13:00:46
CACS,China Poot ST,CPST,59.57185364,-151.30235,59.57185364,-151.30235,1111,2021,NONE,NONE,NONE,2021-07-27,2021-07-27,sea_star,DERIMB,NA,1,0,GSES,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,subtidal,2023-10-26 13:00:46
CACS,China Poot ST,CPST,59.57185364,-151.30235,59.57185364,-151.30235,1111,2021,NONE,NONE,NONE,2021-08-24,2021-08-24,sea_star,DERIMB,NA,8,0,GSES,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,subtidal,2023-10-26 13:00:46
CACS,China Poot ST,CPST,59.57185364,-151.30235,59.57185364,-151.30235,1111,2021,NONE,NONE,NONE,2021-08-24,2021-08-24,sea_star,ORTKOE,NA,3,0,GSES,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,subtidal,2023-10-26 13:00:46
CACS,China Poot ST,CPST,59.57185364,-151.30235,59.57185364,-151.30235,1111,2021,NONE,NONE,NONE,2021-10-07,2021-10-07,sea_star,DERIMB,25,1,0,GSES,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,subtidal,2023-10-26 13:00:46
CACS,China Poot ST,CPST,59.57185364,-151.30235,59.57185364,-151.30235,1111,2021,NONE,NONE,NONE,2021-10-07,2021-10-07,sea_star,DERIMB,NA,10,0,GSES,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,subtidal,2023-10-26 13:00:46
CACS,China Poot ST,CPST,59.57185364,-151.30235,59.57185364,-151.30235,1111,2021,NONE,NONE,NONE,2021-10-07,2021-10-07,sea_star,HENSPP,NA,1,0,GSES,Alaska,AK Southcentral,Alaska to British Columbia,NONE,NONE,NONE,NONE,Mainland,subtidal,2023-10-26 13:00:46
SIMRS,Strawberry Island,STRA,49.15265656,-125.89294,49.15265656,-125.89294,2414,2015,NONE,NONE,NONE,2015-06-04,2015-06-04,sea_star,DERIMB,50,3,0,TS30,British Columbia,BC,Alaska to British Columbia,NONE,NONE,NONE,NONE,Vancouver,intertidal,2023-10-26 13:00:46
SIMRS,Strawberry Island,STRA,49.15265656,-125.89294,49.15265656,-125.89294,2414,2015,NONE,NONE,NONE,2015-06-04,2015-06-04,sea_star,DERIMB,60,4,0,TS30,British Columbia,BC,Alaska to British Columbia,NONE,NONE,NONE,NONE,Vancouver,intertidal,2023-10-26 13:00:46
SIMRS,Strawberry Island,STRA,49.15265656,-125.89294,49.15265656,-125.89294,2414,2015,NONE,NONE,NONE,2015-06-04,2015-06-04,sea_star,DERIMB,20,1,0,TS30,British Columbia,BC,Alaska to British Columbia,NONE,NONE,NONE,NONE,Vancouver,intertidal,2023-10-26 13:00:46
SIMRS,Strawberry Island,STRA,49.15265656,-125.89294,49.15265656,-125.89294,2414,2015,NONE,NONE,NONE,2015-06-04,2015-06-04,sea_star,DERIMB,70,2,0,TS30,British Columbia,BC,Alaska to British Columbia,NONE,NONE,NONE,NONE,Vancouver,intertidal,2023-10-26 13:00:46
SIMRS,Strawberry Island,STRA,49.15265656,-125.89294,49.15265656,-125.89294,2414,2015,NONE,NONE,NONE,2015-06-04,2015-06-04,sea_star,DERIMB,30,2,0,TS30,British Columbia,BC,Alaska to British Columbia,NONE,NONE,NONE,NONE,Vancouver,intertidal,2023-10-26 13:00:46
SIMRS,Strawberry Island,STRA,49.15265656,-125.89294,49.15265656,-125.89294,2414,2015,NONE,NONE,NONE,2015-06-04,2015-06-04,sea_star,DERIMB,80,1,0,TS30,British Columbia,BC,Alaska to British Columbia,NONE,NONE,NONE,NONE,Vancouver,intertidal,2023-10-26 13:00:46
SIMRS,Strawberry Island,STRA,49.15265656,-125.89294,49.15265656,-125.89294,2414,2015,NONE,NONE,NONE,2015-06-04,2015-06-04,sea_star,DERIMB,40,3,0,TS30,British Columbia,BC,Alaska to British Columbia,NONE,NONE,NONE,NONE,Vancouver,intertidal,2023-10-26 13:00:46
SIMRS,Strawberry Island,STRA,49.15265656,-125.89294,49.15265656,-125.89294,2414,2015,NONE,NONE,NONE,2015-06-04,2015-06-04,sea_star,DERIMB,NM,2,0,TS30,British Columbia,BC,Alaska to British Columbia,NONE,NONE,NONE,NONE,Vancouver,intertidal,2023-10-26 13:00:46
SIMRS,Strawberry Island,STRA,49.15265656,-125.89294,49.15265656,-125.89294,2414,2015,NONE,NONE,NONE,2015-06-04,2015-06-04,sea_star,PATMIN,NM,2,0,TS30,British Columbia,BC,Alaska to British Columbia,NONE,NONE,NONE,NONE,Vancouver,intertidal,2023-10-26 13:00:46
SIMRS,Strawberry Island,STRA,49.15265656,-125.89294,49.15265656,-125.89294,2414,2015,NONE,NONE,NONE,2015-06-04,2015-06-04,sea_star,PATMIN,20,1,0,TS30,British Columbia,BC,Alaska to British Columbia,NONE,NONE,NONE,NONE,Vancouver,intertidal,2023-10-26 13:00:46
SIMRS,Strawberry Island,STRA,49.15265656,-125.89294,49.15265656,-125.89294,2414,2015,NONE,NONE,NONE,2015-06-04,2015-06-04,sea_star,PATMIN,40,3,0,TS30,British Columbia,BC,Alaska to British Columbia,NONE,NONE,NONE,NONE,Vancouver,intertidal,2023-10-26 13:00:46
SIMRS,Strawberry Island,STRA,49.15265656,-125.89294,49.15265656,-125.89294,2414,2015,NONE,NONE,NONE,2015-06-04,2015-06-04,sea_star,PATMIN,50,1,0,TS30,British Columbia,BC,Alaska to British Columbia,NONE,NONE,NONE,NONE,Vancouver,intertidal,2023-10-26 13:00:46
SIMRS,Strawberry Island,STRA,49.15265656,-125.89294,49.15265656,-125.89294,2414,2015,NONE,NONE,NONE,2015-06-04,2015-06-04,sea_star,PATMIN,60,3,0,TS30,British Columbia,BC,Alaska to British Columbia,NONE,NONE,NONE,NONE,Vancouver,intertidal,2023-10-26 13:00:46
SIMRS,Strawberry Island,STRA,49.15265656,-125.89294,49.15265656,-125.89294,2414,2015,NONE,NONE,NONE,2015-06-04,2015-06-04,sea_star,PISOCH,NM,3,0,TS30,British Columbia,BC,Alaska to British Columbia,NONE,NONE,NONE,NONE,Vancouver,intertidal,2023-10-26 13:00:46
SIMRS,Strawberry Island,STRA,49.15265656,-125.89294,49.15265656,-125.89294,2414,2015,NONE,NONE,NONE,2015-06-04,2015-06-04,sea_star,PISOCH,120,1,0,TS30,British Columbia,BC,Alaska to British Columbia,NONE,NONE,NONE,NONE,Vancouver,intertidal,2023-10-26 13:00:46
SIMRS,Strawberry Island,STRA,49.15265656,-125.89294,49.15265656,-125.89294,2414,2015,NONE,NONE,NONE,2015-06-04,2015-06-04,sea_star,PISOCH,130,1,0,TS30,British Columbia,BC,Alaska to British Columbia,NONE,NONE,NONE,NONE,Vancouver,intertidal,2023-10-26 13:00:46
SIMRS,Strawberry Island,STRA,49.15265656,-125.89294,49.15265656,-125.89294,2414,2015,NONE,NONE,NONE,2015-06-04,2015-06-04,sea_star,PISOCH,40,2,0,TS30,British Columbia,BC,Alaska to British Columbia,NONE,NONE,NONE,NONE,Vancouver,intertidal,2023-10-26 13:00:46
SIMRS,Strawberry Island,STRA,49.15265656,-125.89294,49.15265656,-125.89294,2414,2015,NONE,NONE,NONE,2015-06-04,2015-06-04,sea_star,PISOCH,90,1,0,TS30,British Columbia,BC,Alaska to British Columbia,NONE,NONE,NONE,NONE,Vancouver,intertidal,2023-10-26 13:00:46
SIMRS,Strawberry Island,STRA,49.15265656,-125.89294,49.15265656,-125.89294,2414,2015,NONE,NONE,NONE,2015-06-04,2015-06-04,sea_star,PYCHEL,10,1,0,TS30,British Columbia,BC,Alaska to British Columbia,NONE,NONE,NONE,NONE,Vancouver,intertidal,2023-10-26 13:00:46
SIMRS,Strawberry Island,STRA,49.15265656,-125.89294,49.15265656,-125.89294,2414,2015,NONE,NONE,NONE,2015-06-04,2015-06-04,sea_star,PYCHEL,5,6,0,TS30,British Columbia,BC,Alaska to British Columbia,NONE,NONE,NONE,NONE,Vancouver,intertidal,2023-10-26 13:00:46
SIMRS,Strawberry Island,STRA,49.15265656,-125.89294,49.15265656,-125.89294,2414,2015,NONE,NONE,NONE,2015-06-04,2015-06-04,sea_star,PYCHEL,NM,1,0,TS30,British Columbia,BC,Alaska to British Columbia,NONE,NONE,NONE,NONE,Vancouver,intertidal,2023-10-26 13:00:46
SIMRS,Strawberry Island,STRA,49.15265656,-125.89294,49.15265656,-125.89294,2414,2015,NONE,NONE,NONE,2015-07-03,2015-07-03,sea_star,DERIMB,70,1,0,TS30,British Columbia,BC,Alaska to British Columbia,NONE,NONE,NONE,NONE,Vancouver,intertidal,2023-10-26 13:00:46
SIMRS,Strawberry Island,STRA,49.15265656,-125.89294,49.15265656,-125.89294,2414,2015,NONE,NONE,NONE,2015-07-03,2015-07-03,sea_star,DERIMB,20,1,0,TS30,British Columbia,BC,Alaska to British Columbia,NONE,NONE,NONE,NONE,Vancouver,intertidal,2023-10-26 13:00:46
SIMRS,Strawberry Island,STRA,49.15265656,-125.89294,49.15265656,-125.89294,2414,2015,NONE,NONE,NONE,2015-07-03,2015-07-03,sea_star,DERIMB,NM,3,0,TS30,British Columbia,BC,Alaska to British Columbia,NONE,NONE,NONE,NONE,Vancouver,intertidal,2023-10-26 13:00:46
SIMRS,Strawberry Island,STRA,49.15265656,-125.89294,49.15265656,-125.89294,2414,2015,NONE,NONE,NONE,2015-07-03,2015-07-03,sea_star,DERIMB,30,2,0,TS30,British Columbia,BC,Alaska to British Columbia,NONE,NONE,NONE,NONE,Vancouver,intertidal,2023-10-26 13:00:46
SIMRS,Strawberry Island,STRA,49.15265656,-125.89294,49.15265656,-125.89294,2414,2015,NONE,NONE,NONE,2015-07-03,2015-07-03,sea_star,DERIMB,40,3,0,TS30,British Columbia,BC,Alaska to British Columbia,NONE,NONE,NONE,NONE,Vancouver,intertidal,2023-10-26 13:00:46
SIMRS,Strawberry Island,STRA,49.15265656,-125.89294,49.15265656,-125.89294,2414,2015,NONE,NONE,NONE,2015-07-03,2015-07-03,sea_star,DERIMB,60,2,0,TS30,British Columbia,BC,Alaska to British Columbia,NONE,NONE,NONE,NONE,Vancouver,intertidal,2023-10-26 13:00:46
SIMRS,Strawberry Island,STRA,49.15265656,-125.89294,49.15265656,-125.89294,2414,2015,NONE,NONE,NONE,2015-07-03,2015-07-03,sea_star,DERIMB,110,2,0,TS30,British Columbia,BC,Alaska to British Columbia,NONE,NONE,NONE,NONE,Vancouver,intertidal,2023-10-26 13:00:46
SIMRS,Strawberry Island,STRA,49.15265656,-125.89294,49.15265656,-125.89294,2414,2015,NONE,NONE,NONE,2015-07-03,2015-07-03,sea_star,EVATRO,30,1,0,TS30,British Columbia,BC,Alaska to British Columbia,NONE,NONE,NONE,NONE,Vancouver,intertidal,2023-10-26 13:00:46
SIMRS,Strawberry Island,STRA,49.15265656,-125.89294,49.15265656,-125.89294,2414,2015,NONE,NONE,NONE,2015-07-03,2015-07-03,sea_star,EVATRO,NM,2,0,TS30,British Columbia,BC,Alaska to British Columbia,NONE,NONE,NONE,NONE,Vancouver,intertidal,2023-10-26 13:00:46
SIMRS,Strawberry Island,STRA,49.15265656,-125.89294,49.15265656,-125.89294,2414,2015,NONE,NONE,NONE,2015-07-03,2015-07-03,sea_star,HENSPP,30,1,0,TS30,British Columbia,BC,Alaska to British Columbia,NONE,NONE,NONE,NONE,Vancouver,intertidal,2023-10-26 13:00:46
SIMRS,Strawberry Island,STRA,49.15265656,-125.89294,49.15265656,-125.89294,2414,2015,NONE,NONE,NONE,2015-07-03,2015-07-03,sea_star,PATMIN,90,1,0,TS30,British Columbia,BC,Alaska to British Columbia,NONE,NONE,NONE,NONE,Vancouver,intertidal,2023-10-26 13:00:46
SIMRS,Strawberry Island,STRA,49.15265656,-125.89294,49.15265656,-125.89294,2414,2015,NONE,NONE,NONE,2015-07-03,2015-07-03,sea_star,PATMIN,110,1,0,TS30,British Columbia,BC,Alaska to British Columbia,NONE,NONE,NONE,NONE,Vancouver,intertidal,2023-10-26 13:00:46
SIMRS,Strawberry Island,STRA,49.15265656,-125.89294,49.15265656,-125.89294,2414,2015,NONE,NONE,NONE,2015-07-03,2015-07-03,sea_star,PATMIN,NM,3,0,TS30,British Columbia,BC,Alaska to British Columbia,NONE,NONE,NONE,NONE,Vancouver,intertidal,2023-10-26 13:00:46
SIMRS,Strawberry Island,STRA,49.15265656,-125.89294,49.15265656,-125.89294,2414,2015,NONE,NONE,NONE,2015-07-03,2015-07-03,sea_star,PATMIN,60,3,0,TS30,British Columbia,BC,Alaska to British Columbia,NONE,NONE,NONE,NONE,Vancouver,intertidal,2023-10-26 13:00:46
SIMRS,Strawberry Island,STRA,49.15265656,-125.89294,49.15265656,-125.89294,2414,2015,NONE,NONE,NONE,2015-07-03,2015-07-03,sea_star,PATMIN,70,1,0,TS30,British Columbia,BC,Alaska to British Columbia,NONE,NONE,NONE,NONE,Vancouver,intertidal,2023-10-26 13:00:46
SIMRS,Strawberry Island,STRA,49.15265656,-125.89294,49.15265656,-125.89294,2414,2015,NONE,NONE,NONE,2015-07-03,2015-07-03,sea_star,PATMIN,80,1,0,TS30,British Columbia,BC,Alaska to British Columbia,NONE,NONE,NONE,NONE,Vancouver,intertidal,2023-10-26 13:00:46
SIMRS,Strawberry Island,STRA,49.15265656,-125.89294,49.15265656,-125.89294,2414,2015,NONE,NONE,NONE,2015-07-03,2015-07-03,sea_star,PISOCH,20,1,0,TS30,British Columbia,BC,Alaska to British Columbia,NONE,NONE,NONE,NONE,Vancouver,intertidal,2023-10-26 13:00:46
SIMRS,Strawberry Island,STRA,49.15265656,-125.89294,49.15265656,-125.89294,2414,2015,NONE,NONE,NONE,2015-07-03,2015-07-03,sea_star,PISOCH,5,1,0,TS30,British Columbia,BC,Alaska to British Columbia,NONE,NONE,NONE,NONE,Vancouver,intertidal,2023-10-26 13:00:46
SIMRS,Strawberry Island,STRA,49.15265656,-125.89294,49.15265656,-125.89294,2414,2015,NONE,NONE,NONE,2015-07-03,2015-07-03,sea_star,PISOCH,10,5,0,TS30,British Columbia,BC,Alaska to British Columbia,NONE,NONE,NONE,NONE,Vancouver,intertidal,2023-10-26 13:00:46
SIMRS,Strawberry Island,STRA,49.15265656,-125.89294,49.15265656,-125.89294,2414,2015,NONE,NONE,NONE,2015-07-03,2015-07-03,sea_star,PISOCH,90,1,0,TS30,British Columbia,BC,Alaska to British Columbia,NONE,NONE,NONE,NONE,Vancouver,intertidal,2023-10-26 13:00:46
SIMRS,Strawberry Island,STRA,49.15265656,-125.89294,49.15265656,-125.89294,2414,2015,NONE,NONE,NONE,2015-07-03,2015-07-03,sea_star,PISOCH,130,2,0,TS30,British Columbia,BC,Alaska to British Columbia,NONE,NONE,NONE,NONE,Vancouver,intertidal,2023-10-26 13:00:46
